         6359573 function calls (6209655 primitive calls) in 22.006 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1328    0.002    0.000    0.036    0.000 __init__.py:112(parse_version)
        1    0.000    0.000    0.000    0.000 __init__.py:1120(__init__)
        6    0.000    0.000    0.000    0.000 __init__.py:1125(_check)
        1    0.000    0.000    0.000    0.000 __init__.py:1129(HalfStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:114(Bool)
        1    0.000    0.000    0.000    0.000 __init__.py:1140(FileHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:1140(LongStorage)
        4    0.000    0.000    0.000    0.000 __init__.py:1142(_check_is_size)
        2    0.000    0.000    0.000    0.000 __init__.py:115(__setattr__)
        1    0.000    0.000    0.000    0.000 __init__.py:1151(IntStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:1162(ShortStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:1173(CharStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:118(Int)
        1    0.000    0.000    0.000    0.000 __init__.py:1183(check_pin_memory)
        1    0.000    0.000    0.000    0.000 __init__.py:1184(BoolStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:119(Cycler)
       21    0.000    0.000    0.000    0.000 __init__.py:119(getLevelName)
      264    0.000    0.000    0.000    0.000 __init__.py:119(valid)
        1    0.000    0.000    0.000    0.000 __init__.py:1195(BFloat16Storage)
        1    0.000    0.000    0.000    0.000 __init__.py:12(<listcomp>)
       11    0.000    0.000    0.000    0.000 __init__.py:12(NewCls)
        2    0.000    0.000    0.015    0.008 __init__.py:12(__getattr__)
        5    0.000    0.000    0.000    0.000 __init__.py:12(set_module)
        1    0.000    0.000    0.000    0.000 __init__.py:1206(ComplexDoubleStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:1208(_check_not_implemented)
        1    0.000    0.000    0.000    0.000 __init__.py:1217(ComplexFloatStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:122(Int64)
        1    0.000    0.000    0.000    0.000 __init__.py:122(cuBLASModule)
        1    0.000    0.000    0.000    0.000 __init__.py:1225(_StderrHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:1231(__init__)
        1    0.000    0.000    0.001    0.001 __init__.py:124(EntryPoint)
        1    0.000    0.000    0.000    0.000 __init__.py:1245(_WrappedTritonKernel)
        1    0.000    0.000    0.000    0.000 __init__.py:1249(PlaceHolder)
       66    0.000    0.000    0.000    0.000 __init__.py:1255(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:126(UInt64)
      106    0.000    0.000    0.000    0.000 __init__.py:1261(append)
        4    0.000    0.000    0.000    0.000 __init__.py:127(_declare_state)
        1    0.000    0.000    0.000    0.000 __init__.py:1273(ByteStorage)
       11    0.000    0.000    0.000    0.000 __init__.py:128(_inplace_wrapper)
        1    0.000    0.000    0.000    0.000 __init__.py:1283(DoubleStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:1291(Manager)
        1    0.000    0.000    0.000    0.000 __init__.py:1293(FloatStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:1296(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:13(_PyFutureMeta)
        1    0.000    0.000    0.000    0.000 __init__.py:13(verbose)
      132    0.000    0.000    0.000    0.000 __init__.py:130(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:130(Double)
        1    0.000    0.000    0.000    0.000 __init__.py:1303(HalfStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:1304(is_interactive)
        4    0.000    0.000    0.000    0.000 __init__.py:1307(disable)
     2059    0.004    0.000    0.020    0.000 __init__.py:1309(safe_name)
        1    0.000    0.000    0.000    0.000 __init__.py:131(EntryPoint)
        1    0.000    0.000    0.000    0.000 __init__.py:1311(disable)
        1    0.000    0.000    0.000    0.000 __init__.py:1313(LongStorage)
      230    0.001    0.000    0.005    0.000 __init__.py:1315(getLogger)
     1670    0.009    0.000    0.092    0.000 __init__.py:1317(safe_version)
       19    0.000    0.000    0.000    0.000 __init__.py:132(check_shape)
        1    0.000    0.000    0.000    0.000 __init__.py:1320(ELEMENTWISE_TYPE_PROMOTION_KIND)
        1    0.000    0.000    0.000    0.000 __init__.py:1323(IntStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:1329(REDUCTION_OUTPUT_TYPE_KIND)
       97    0.000    0.000    0.001    0.000 __init__.py:1329(safe_extra)
        1    0.000    0.000    0.000    0.000 __init__.py:1333(ShortStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:134(Float)
        1    0.000    0.000    0.000    0.000 __init__.py:1343(CharStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:1343(RETURN_TYPE)
        1    0.000    0.000    0.000    0.000 __init__.py:1353(BoolStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:1363(BFloat16Storage)
      182    0.001    0.000    0.002    0.000 __init__.py:1366(_fixupParents)
       48    0.000    0.000    0.010    0.000 __init__.py:1368(_add_data_doc)
       27    0.000    0.000    0.000    0.000 __init__.py:137(<dictcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:1373(ComplexDoubleStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:1375(NullProvider)
        1    0.000    0.000    0.000    0.000 __init__.py:138(String)
        1    0.000    0.000    0.000    0.000 __init__.py:1383(ComplexFloatStorage)
        5    0.000    0.000    0.000    0.000 __init__.py:1390(_fixupChildren)
        1    0.000    0.000    0.000    0.000 __init__.py:1393(QUInt8Storage)
      216    0.000    0.000    0.008    0.000 __init__.py:1398(_get_metadata_path)
        1    0.000    0.000    0.000    0.000 __init__.py:14(SubplotBase)
        1    0.000    0.000    0.000    0.000 __init__.py:14(_Await)
       81    0.000    0.000    0.000    0.000 __init__.py:14(set_module)
      174    0.000    0.000    0.070    0.000 __init__.py:1401(has_metadata)
        1    0.000    0.000    0.000    0.000 __init__.py:1403(QInt8Storage)
       44    0.002    0.000    0.003    0.000 __init__.py:1403(_clear_cache)
       42    0.000    0.000    0.026    0.001 __init__.py:1408(get_metadata)
        1    0.000    0.000    0.000    0.000 __init__.py:141(_DeviceGuard)
       94    0.002    0.000    0.019    0.000 __init__.py:1412(_preprocess_data)
        1    0.000    0.000    0.000    0.000 __init__.py:1413(QInt32Storage)
        1    0.000    0.000    0.000    0.000 __init__.py:142(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:142(Point)
       14    0.000    0.000    0.000    0.000 __init__.py:142(_check_size)
        1    0.000    0.000    0.000    0.000 __init__.py:1420(Logger)
       10    0.000    0.000    0.006    0.001 __init__.py:1421(get_metadata_lines)
        1    0.000    0.000    0.000    0.000 __init__.py:1423(QUInt4x2Storage)
        1    0.000    0.000    0.000    0.000 __init__.py:1433(QUInt2x4Storage)
      184    0.001    0.000    0.001    0.000 __init__.py:1435(__init__)
       44    0.000    0.000    0.003    0.000 __init__.py:1448(setLevel)
      4/1    0.000    0.000    0.329    0.329 __init__.py:145(__getattr__)
      525    0.001    0.000    0.001    0.000 __init__.py:145(register_decomposition)
        2    0.000    0.000    0.006    0.003 __init__.py:145(user_cache_dir)
        9    0.000    0.000    0.000    0.000 __init__.py:1455(debug)
        1    0.000    0.000    0.000    0.000 __init__.py:146(Point2f)
        1    0.000    0.000    0.000    0.000 __init__.py:1463(manager_path)
      216    0.001    0.000    0.008    0.000 __init__.py:1477(_fn)
      216    0.001    0.000    0.005    0.000 __init__.py:1483(_validate_resource_path)
        1    0.000    0.000    0.000    0.000 __init__.py:150(Point3f)
       18    0.000    0.000    0.000    0.000 __init__.py:150(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:151(CompleteDirs)
       57    0.000    0.000    0.000    0.000 __init__.py:152(<genexpr>)
       21    0.000    0.000    0.002    0.000 __init__.py:1532(log)
        1    0.000    0.000    0.000    0.000 __init__.py:154(Size)
        1    0.000    0.000    0.000    0.000 __init__.py:154(device)
        1    0.000    0.000    0.000    0.000 __init__.py:154(py_object)
       21    0.000    0.000    0.000    0.000 __init__.py:1549(findCaller)
     2431    0.000    0.000    0.000    0.000 __init__.py:158(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:158(Rect)
        1    0.000    0.000    0.000    0.000 __init__.py:158(_DerivedObserverOrFakeQuantize)
        1    0.000    0.000    0.000    0.000 __init__.py:1580(EggProvider)
        1    0.000    0.000    0.000    0.000 __init__.py:1580(make_contiguous_strides_for)
       21    0.000    0.000    0.001    0.000 __init__.py:1585(makeRecord)
        1    0.000    0.000    0.000    0.000 __init__.py:16(Mat)
        6    0.000    0.000    0.000    0.000 __init__.py:16(search_path)
       21    0.000    0.000    0.000    0.000 __init__.py:160(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:1600(DefaultProvider)
       21    0.000    0.000    0.002    0.000 __init__.py:1600(_log)
      174    0.000    0.000    0.063    0.000 __init__.py:1603(_has)
       42    0.000    0.000    0.023    0.001 __init__.py:1615(_get)
        1    0.000    0.000    0.000    0.000 __init__.py:1619(_register)
        1    0.000    0.000    0.000    0.000 __init__.py:162(Scalar)
       21    0.000    0.000    0.000    0.000 __init__.py:1626(handle)
        1    0.000    0.000    0.000    0.000 __init__.py:163(c_short)
        1    0.000    0.000    0.000    0.000 __init__.py:1630(EmptyProvider)
       23    0.000    0.000    0.000    0.000 __init__.py:1636(addHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:1643(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:165(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:1650(ZipManifests)
        2    0.000    0.000    0.000    0.000 __init__.py:1658(hasHandlers)
        1    0.000    0.000    0.000    0.000 __init__.py:166(Mat)
        1    0.000    0.000    0.000    0.000 __init__.py:167(c_ushort)
        1    0.000    0.000    0.000    0.000 __init__.py:167(check_getitem)
        1    0.000    0.000    0.000    0.000 __init__.py:167(get_supported_platform)
        1    0.000    0.000    0.000    0.000 __init__.py:1674(_TorchCompileInductorWrapper)
        1    0.000    0.000    0.000    0.000 __init__.py:1677(MemoizedZipManifests)
        1    0.000    0.000    0.083    0.083 __init__.py:169(_load_global_deps)
        1    0.000    0.000    0.000    0.000 __init__.py:1697(ZipProvider)
        1    0.000    0.000    0.000    0.000 __init__.py:17(Future)
        1    0.000    0.000    0.000    0.000 __init__.py:170(GMat)
        1    0.000    0.000    0.000    0.000 __init__.py:171(c_long)
        4    0.000    0.000    0.000    0.000 __init__.py:1710(getEffectiveLevel)
       30    0.000    0.000    0.000    0.000 __init__.py:1724(isEnabledFor)
      525    0.002    0.000    0.101    0.000 __init__.py:173(decomposition_decorator)
        1    0.000    0.000    0.000    0.000 __init__.py:174(Prim)
        1    0.000    0.000    0.000    0.000 __init__.py:174(device_of)
        1    0.000    0.000    0.000    0.000 __init__.py:1744(_TorchCompileWrapper)
        1    0.000    0.000    0.000    0.000 __init__.py:175(CudnnModule)
        1    0.000    0.000    0.000    0.000 __init__.py:175(c_ulong)
        1    0.000    0.000    0.000    0.000 __init__.py:175(script_if_tracing)
        1    0.000    0.000    0.000    0.000 __init__.py:176(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1778(RootLogger)
        1    0.000    0.000    0.000    0.000 __init__.py:178(Any)
        1    0.000    0.000    0.000    0.000 __init__.py:1784(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1795(LoggerAdapter)
      539    0.001    0.000    0.088    0.000 __init__.py:182(register)
       90    0.000    0.000    0.000    0.000 __init__.py:185(keys)
        1    0.000    0.000    0.000    0.000 __init__.py:1873(FileMetadata)
        2    0.000    0.000    0.000    0.000 __init__.py:188(caching_module_getattr)
       87    0.000    0.000    0.002    0.000 __init__.py:1883(get_aten_op)
      179    0.000    0.000    0.000    0.000 __init__.py:190(_for)
       18    0.000    0.000    0.000    0.000 __init__.py:190(change_key)
        1    0.000    0.000    0.000    0.000 __init__.py:1904(dtype_or_default)
        1    0.000    0.000    0.000    0.000 __init__.py:1908(device_or_default)
        1    0.000    0.000    0.000    0.000 __init__.py:1914(PathMetadata)
        1    0.000    0.000    0.000    0.000 __init__.py:192(c_float)
        1    0.002    0.002    0.004    0.004 __init__.py:192(get_decompositions)
      273    0.000    0.000    0.000    0.000 __init__.py:193(_checkLevel)
     1660    0.003    0.000    0.003    0.000 __init__.py:1934(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1939(EggMetadata)
        1    0.000    0.000    0.001    0.001 __init__.py:1953(_TritonLibrary)
        4    0.000    0.000    0.000    0.000 __init__.py:1957(register_finder)
        1    0.000    0.000    0.000    0.000 __init__.py:196(c_double)
        7    0.000    0.000    0.002    0.000 __init__.py:196(make)
        1    0.000    0.000    0.000    0.000 __init__.py:1964(CUDARngStateHelper)
      100    0.000    0.000    0.002    0.000 __init__.py:1967(find_distributions)
     1306    0.002    0.000    0.002    0.000 __init__.py:1992(__getattr__)
        1    0.000    0.000    0.001    0.001 __init__.py:2(_delvewheel_patch_1_6_0)
      543    0.000    0.000    0.002    0.000 __init__.py:20(is_available)
        1    0.000    0.000    0.000    0.000 __init__.py:20(verbose)
        1    0.000    0.000    0.000    0.000 __init__.py:200(c_longdouble)
       10    0.000    0.000    0.000    0.000 __init__.py:2004(find_nothing)
       90    0.000    0.000    0.843    0.009 __init__.py:2011(_by_version_descending)
     6650    0.012    0.000    0.135    0.000 __init__.py:2026(try_parse)
     1660    0.004    0.000    0.152    0.000 __init__.py:2035(_by_version)
     1660    0.004    0.000    0.138    0.000 __init__.py:2041(<listcomp>)
     1750    0.009    0.000    2.867    0.002 __init__.py:2046(find_on_path)
     7920    0.008    0.000    0.073    0.000 __init__.py:2058(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:206(<dictcomp>)
     1750    0.010    0.000    0.661    0.000 __init__.py:2066(<genexpr>)
      234    0.001    0.000    0.006    0.000 __init__.py:2071(getLogger)
     9490    0.023    0.000    1.148    0.000 __init__.py:2081(dist_factory)
